AFONDSB002,20210524,1548490,800,0,5861,PORB,          ,0,0,0,,,,,,
AFONDSB002,20210523,1418550,8787,0,6,PORB,          ,0,0,1247763,,,,,,
AFONDSB002,20210506,2058180,162,0,39,PORB,          ,0,0,1213988,,,,,,
AFONDSB002,20210512,1548030,8114,0,0,PORB,          ,0,0,1192278,,,,,,
AFONDSB002,20210517,1141370,3294,0,40,PORB,          ,0,0,9126575,,,,,,
AFONDSB002,20210517,1217410,8114,0,39,PORB,          ,0,0,6081810,,,,,,
AFONDSB002,20210512,1549310,8114,0,0,PORB,          ,0,0,1192278,,,,,,
AFONDSB002,20210512,1548140,8114,0,0,PORB,          ,0,0,1192278,,,,,,
AFONDSB002,20210511,1106130,183,0,49,PORB,          ,0,0,5011076,,,,,,
AFONDSB002,20210517,1151530,8114,0,23,PORB,          ,0,0,1096477,,,,,,
AFONDSB002,20210517,1152270,8114,0,23,PORB,          ,0,0,1096477,,,,,,
AFONDSB002,20210507,1223580,9636,0,0,PORB,          ,0,0,9987608,,,,,,
AFONDSB002,20210601,807460,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210528,933550,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210528,1626510,162,0,39,PORB,          ,0,0,9149394,,,,,,
AFONDSB002,20210527,1807000,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210530,1936490,9636,0,23,PORB,          ,0,0,9154439,,,,,,
AFONDSB002,20210527,1814550,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210527,1124300,895,0,0,PORB,          ,0,0,1033367,,,,,,
AFONDSB002,20210531,1456420,3144,0,6,PORB,          ,0,0,9114592,,,,,,
AFONDSB002,20210527,1949020,162,0,39,PORB,          ,0,0,6085544,,,,,,
AFONDSB002,20210528,720210,6277,0,61,PORB,          ,0,0,9069553,,,,,,
AFONDSB002,20210504,1537120,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210503,1308080,8568,0,7298,PORB,          ,0,0,0,,,,,,
AFONDSB002,20210601,1404480,162,0,39,PORB,          ,0,0,9093401,,,,,,
AFONDSB002,20210504,1323550,4993,0,6,PORB,          ,0,0,4505695,,,,,,
AFONDSB002,20210602,1226290,9636,0,0,PORB,          ,0,0,9151392,,,,,,
AFONDSB002,20210601,1310150,9636,0,23,PORB,          ,0,0,9154439,,,,,,
AFONDSB002,20210531,2331520,3144,0,61,PORB,          ,0,0,9059181,,,,,,
AFONDSB002,20210504,723130,162,0,39,PORB,          ,0,0,1232239,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000ASTOCKB001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
ASTOCKB001,20210503,1120120,9636,0,0,PORB,          ,0,0,9987608,,,,,,
ASTOCKB001,20210527,1932560,3144,0,61,PORB,          ,0,0,9059181,,,,,,
ASTOCKB001,20210602,743320,162,0,39,PORB,          ,0,0,9093401,,,,,,
ASTOCKB001,20210510,1748320,3144,0,61,PORB,          ,0,0,9059181,,,,,,
ASTOCKB001,20210517,1150,162,0,39,PORB,          ,0,0,9153516,,,,,,
ASTOCKB001,20210531,2325120,162,0,39,PORB,          ,0,0,1232239,,,,,,
ASTOCKB001,20210524,1042580,162,0,39,PORB,          ,0,0,1036693,,,,,,
ASTOCKB001,20210526,1244260,162,0,39,PORB,          ,0,0,4592879,,,,,,
ASTOCKB001,20210521,1035320,3045,0,40,PORB,          ,0,0,9121276,,,,,,
ASTOCKB001,20210519,1401240,2520,0,51,PORB,          ,0,0,3028420,,,,,,
ASTOCKB001,20210519,1303230,2567,0,51,PORB,          ,0,0,9146011,,,,,,
ASTOCKB001,20210519,1304350,2567,0,51,PORB,          ,0,0,9146011,,,,,,
ASTOCKB001,20210503,1115520,9636,0,0,PORB,          ,0,0,9987608,,,,,,
ASTOCKB001,20210506,1024250,8114,0,23,PORB,          ,0,0,1192360,,,,,,
ASTOCKB001,20210510,1102160,3803,0,0,PORB,          ,0,0,4359739,,,,,,
ASTOCKB001,20210507,1419010,162,0,39,PORB,          ,0,0,9149394,,,,,,
ASTOCKB001,20210506,832260,3144,0,6,PORB,          ,0,0,9115436,,,,,,
ASTOCKB001,20210507,1419010,162,0,39,PORB,          ,0,0,9149394,,,,,,
ASTOCKB001,20210506,1019160,8114,0,23,PORB,          ,0,0,1192360,,,,,,
ASTOCKB001,20210601,805210,9636,0,23,PORB,          ,0,0,4532820,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000CJSENIO002                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
CJSENIO002,20210504,1534240,8101,0,7959,PORB,          ,0,0,0,,,,,,
CJSENIO002,20210531,1351070,0,0,0,PORB,          ,0,0,0,,,,,,
CJSENIO002,20210504,1526230,8101,0,7959,PORB,          ,0,0,0,,,,,,
CJSENIO002,20210521,1058590,5651,0,61,PORB,          ,0,0,1114261,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000CLAMPCE001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
CLAMPCE001,20210510,1455300,8900,0,18357,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000GABBATE001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
GABBATE001,20210510,1503540,8976,0,5615,PORB,          ,0,0,0,,,,,,
GABBATE001,20210602,901380,8976,0,18744,PORB,          ,0,0,0,,,,,,
GABBATE001,20210505,1412140,3294,0,40,PORB,          ,0,0,9126575,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000IPHOLIN005                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
IPHOLIN005,20210504,1325020,2626,0,49,PORB,          ,0,0,9072248,,,,,,
IPHOLIN005,20210507,1245280,3294,0,40,PORB,          ,0,0,9126575,,,,,,
IPHOLIN005,20210506,957350,9109,0,61,PORB,          ,0,0,1049927,,,,,,
IPHOLIN005,20210505,1012440,3294,0,40,PORB,          ,0,0,9126575,,,,,,
IPHOLIN005,20210505,1447230,4993,0,49,PORB,          ,0,0,2402605,,,,,,
IPHOLIN005,20210504,1534270,2626,0,49,PORB,          ,0,0,9072248,,,,,,
IPHOLIN005,20210601,925150,8935,0,794,PORB,          ,0,0,0,,,,,,
IPHOLIN005,20210526,750320,0,0,0,PORB,          ,0,0,0,,,,,,
IPHOLIN005,20210531,1213480,8935,0,794,PORB,          ,0,0,0,,,,,,
IPHOLIN005,20210531,1250250,8935,0,794,PORB,          ,0,0,0,,,,,,
IPHOLIN005,20210526,921560,0,0,0,PORB,          ,0,0,0,,,,,,
IPHOLIN005,20210526,958150,8114,0,39,PORB,          ,0,0,1279682,,,,,,
IPHOLIN005,20210526,1359250,6277,0,61,PORB,          ,0,0,9016506,,,,,,
IPHOLIN005,20210518,958300,8114,0,0,PORB,          ,0,0,6087557,,,,,,
IPHOLIN005,20210518,813290,2500,0,51,PORB,          ,0,0,8442149,,,,,,
IPHOLIN005,20210518,842570,3288,0,23,PORB,          ,0,0,1217242,,,,,,
IPHOLIN005,20210518,812020,2500,0,51,PORB,          ,0,0,8442149,,,,,,
IPHOLIN005,20210518,812320,2500,0,51,PORB,          ,0,0,8442149,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000ISSA   013                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
ISSA   013,20210516,1349460,0,0,0,PORB,          ,0,0,0,,,,,,
ISSA   013,20210524,926110,8114,0,0,PORB,          ,0,0,4595488,,,,,,
ISSA   013,20210526,1642570,1475,0,49,PORB,          ,0,0,9079687,,,,,,
ISSA   013,20210516,1444360,0,0,0,PORB,          ,0,0,0,,,,,,
ISSA   013,20210516,1553050,275,0,23,PORB,          ,0,0,4584499,,,,,,
ISSA   013,20210516,1350220,0,0,0,PORB,          ,0,0,0,,,,,,
ISSA   013,20210516,1349320,0,0,0,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000JJMEDIC001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
JJMEDIC001,20210524,1609030,1352,0,6,PORB,          ,0,0,9069990,,,,,,
JJMEDIC001,20210524,1145470,1352,0,6,PORB,          ,0,0,9069990,,,,,,
JJMEDIC001,20210518,1454570,1352,0,6,PORB,          ,0,0,9069990,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000JSE    021                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
JSE    021,20210523,1850170,2096,0,23,PORB,          ,0,0,8437857,,,,,,
JSE    021,20210531,1528180,2626,0,49,PORB,          ,0,0,9055066,,,,,,
JSE    021,20210531,1504160,3144,0,61,PORB,          ,0,0,9115090,,,,,,
JSE    021,20210602,826520,3144,0,61,PORB,          ,0,0,9115090,,,,,,
JSE    021,20210509,1230440,161,0,6,PORB,          ,0,0,1227812,,,,,,
JSE    021,20210602,829480,3144,0,61,PORB,          ,0,0,9115090,,,,,,
JSE    021,20210601,1044380,3144,0,61,PORB,          ,0,0,9115090,,,,,,
JSE    021,20210601,1144290,7259,0,5720,PORB,          ,0,0,0,,,,,,
JSE    021,20210531,1835030,3144,0,61,PORB,          ,0,0,9115090,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000KLTRADI021                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
KLTRADI021,20210514,811250,8095,0,0,PORB,          ,0,0,9156646,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000LTCC  1720                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
LTCC  1720,20210514,827050,8095,0,0,PORB,          ,0,0,9156646,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000MACKISD002                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
MACKISD002,20210527,1342450,2567,0,17843,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000MALATMG108                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
MALATMG108,20210527,1358130,4653,0,19419,PORB,          ,0,0,0,,,,,,
MALATMG108,20210529,854480,4653,0,19419,PORB,          ,0,0,0,,,,,,
MALATMG108,20210529,942580,4653,0,19419,PORB,          ,0,0,0,,,,,,
MALATMG108,20210511,1010130,4653,0,19419,PORB,          ,0,0,0,,,,,,
MALATMG108,20210513,1259140,4653,0,19419,PORB,          ,0,0,0,,,,,,
MALATMG108,20210510,1536470,4653,0,19419,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000MOTSEDR012                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
MOTSEDR012,20210527,1754030,8114,0,39,PORB,          ,0,0,1279679,,,,,,
MOTSEDR012,20210525,842400,8442,0,34375,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000MTIMDLC001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
MTIMDLC001,20210521,1002260,2096,0,23,PORB,          ,0,0,9981069,,,,,,
MTIMDLC001,20210531,308120,2096,0,23,PORB,          ,0,0,9981071,,,,,,
MTIMDLC001,20210507,1434080,8114,0,39,PORB,          ,0,0,1071244,,,,,,
MTIMDLC001,20210517,1833440,5368,0,51,PORB,          ,0,0,6082495,,,,,,
MTIMDLC001,20210517,1839290,5368,0,51,PORB,          ,0,0,6082495,,,,,,
MTIMDLC001,20210517,1830070,5368,0,51,PORB,          ,0,0,6082495,,,,,,
MTIMDLC001,20210507,1434080,8114,0,39,PORB,          ,0,0,1071244,,,,,,
MTIMDLC001,20210601,1022520,3840,0,1602,PORB,          ,0,0,0,,,,,,
MTIMDLC001,20210602,1209530,3840,0,1602,PORB,          ,0,0,0,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000NHFINAN001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
NHFINAN001,20210521,1340470,9636,0,0,PORB,          ,0,0,9151392,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000NPBACKE001                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
NPBACKE001,20210602,1247230,3144,0,0,PORB,          ,0,0,4597135,,,,,,
NPBACKE001,20210506,1202030,3144,0,0,PORB,          ,0,0,4597135,,,,,,
NPBACKE001,20210503,923570,3144,0,0,PORB,          ,0,0,4597135,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000PRETOE 434                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
PRETOE 434,20210525,1336310,9925,0,47561,PORB,          ,0,0,0,,,,,,
PRETOE 434,20210525,1506200,8239,0,54913,PORB,          ,0,0,0,,,,,,
PRETOE 434,20210510,1333200,3632,0,61,PORB,          ,0,0,9133010,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000RABIE  084                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
RABIE  084,20210524,1213440,7294,0,61,PORB,          ,0,0,27537,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000RHSKOOL002                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,PROC DATE,TIME ,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LU NUMBER                                                              ,,,,,,
RHSKOOL002,20210525,1321540,5757,0,49,PORB,          ,0,0,5016790,,,,,,
RHSKOOL002,20210525,1330360,5757,0,49,PORB,          ,0,0,5016790,,,,,,
RHSKOOL002,20210511,927400,5757,0,49,PORB,          ,0,0,5016790,,,,,,
RHSKOOL002,20210531,843420,5757,0,49,PORB,          ,0,0,5016790,,,,,,
RHSKOOL002,20210510,1053550,5757,0,49,PORB,          ,0,0,5016790,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
,FORENSIC SERVICES: SPIN REPORT BY CLIENT CODE.                                                                                                          ,,,,,,,,,,,,,,,
,CLIENT CODE: 000000RKWYNMA016                                                                                                                           ,,,,,,,,,,,,,,,
,PERIOD 20210527 TO 20210602                                                                                                                             ,,,,,,,,,,,,,,,
,                                                                                                                                                        ,,,,,,,,,,,,,,,
